id,debt_no,merchant_id,create_by,borrower_id,outer_borrower_id,listing_id,loan_no,outer_loan_no,loan_amt,total_period,period_no,due_date,status,init_principal,init_interest,init_fee_amt,init_amount,owing_principal,owing_interest,owing_fee_amt,owing_penalty_fee,owing_amount,paid_principal,paid_interest,paid_fee_amt,paid_penalty_fee,paid_notify_fee,paid_amount,overdue_day,last_repay_time,last_overdue_updatetime,last_overdue_fmt_time,peak_penalty_fee,peak_notify_fee,compensate_flag,compensate_time,version,isactive,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,inserttime,updatetime
,,,,60d3b222-83d5-4833-bba4-ceb8a605d58d,,,2.00E+19,,4000,12,7,2020/11/22,1,336.54,65.31,0,401.85,336.54,65.31,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,60d3b222-83d5-4833-bba4-ceb8a605d58d,,,2.00E+19,,4000,12,4,2020/8/22,1,307.98,93.87,0,401.85,307.98,93.87,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,60d3b222-83d5-4833-bba4-ceb8a605d58d,,,2.00E+19,,4000,12,3,2020/7/22,1,299.01,102.84,0,401.85,299.01,102.84,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,14fac2e6-d6ec-43da-a318-74fe1b0a4d31,,,2.00E+19,,3000,6,3,2020/7/22,1,492.04,61.75,0,553.79,492.04,61.75,0,0,553.79,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,14fac2e6-d6ec-43da-a318-74fe1b0a4d31,,,2.00E+19,,3000,6,4,2020/8/22,1,506.8,46.99,0,553.79,506.8,46.99,0,0,553.79,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,14fac2e6-d6ec-43da-a318-74fe1b0a4d31,,,2.00E+19,,3000,6,1,2020/5/22,2,463.79,90,0,553.79,0,0,0,0,0,463.79,90,0,0,,553.79,0,2020/5/19 20:15,,,,,,,,,,,,,,,,,,,,
,,,,14fac2e6-d6ec-43da-a318-74fe1b0a4d31,,,2.00E+19,,3000,6,5,2020/9/22,1,522,31.79,0,553.79,522,31.79,0,0,553.79,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,14fac2e6-d6ec-43da-a318-74fe1b0a4d31,,,2.00E+19,,3000,6,2,2020/6/22,1,477.71,76.08,0,553.79,477.71,76.08,0,0,553.79,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,14fac2e6-d6ec-43da-a318-74fe1b0a4d31,,,2.00E+19,,3000,6,6,2020/10/22,1,537.66,16.13,0,553.79,537.66,16.13,0,0,553.79,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,2,2020/6/22,1,217.73,83.66,0,301.39,217.73,83.66,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,12,2021/4/22,1,292.59,8.8,0,301.39,292.59,8.8,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,7,2020/11/22,1,252.41,48.98,0,301.39,252.41,48.98,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,6,2020/10/22,1,245.05,56.34,0,301.39,245.05,56.34,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,9,2021/1/22,1,267.78,33.61,0,301.39,267.78,33.61,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,5,2020/9/22,1,237.92,63.47,0,301.39,237.92,63.47,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,10,2021/2/22,1,275.81,25.58,0,301.39,275.81,25.58,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,11,2021/3/22,1,284.09,17.3,0,301.39,284.09,17.3,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,8,2020/12/22,1,259.98,41.41,0,301.39,259.98,41.41,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,4,2020/8/22,1,230.99,70.4,0,301.39,230.99,70.4,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,1,2020/5/22,2,211.39,90,0,301.39,0,0,0,0,0,211.39,90,0,0,,301.39,0,2020/5/20 20:49,,,,,,,,,,,,,,,,,,,,
,,,,4688e1f7-4419-42e3-9825-e85574706ec6,,,2.00E+19,,3000,12,3,2020/7/22,1,224.26,77.13,0,301.39,224.26,77.13,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,7,2020/11/22,1,352.61,32.69,0,385.3,352.61,32.69,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,9,2021/1/22,1,374.08,11.22,0,385.3,374.08,11.22,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,5,2020/9/22,1,332.36,52.94,0,385.3,332.36,52.94,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,4,2020/8/22,1,322.68,62.62,0,385.3,322.68,62.62,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,8,2020/12/22,1,363.18,22.12,0,385.3,363.18,22.12,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,1,2020/5/22,2,295.3,90,0,385.3,0,0,0,0,0,295.3,90,0,0,,385.3,0,2020/5/20 20:49,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,6,2020/10/22,1,342.34,42.96,0,385.3,342.34,42.96,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,2,2020/6/22,1,304.16,81.14,0,385.3,304.16,81.14,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,663a9e03-d454-4c53-94d6-e7073f937e05,,,2.00E+19,,3000,9,3,2020/7/22,1,313.29,72.01,0,385.3,313.29,72.01,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,1,2020/5/22,2,295.3,90,0,385.3,0,0,0,0,0,295.3,90,0,0,,385.3,0,2020/5/19 20:15,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,8,2020/12/22,1,363.18,22.12,0,385.3,363.18,22.12,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,5,2020/9/22,1,332.36,52.94,0,385.3,332.36,52.94,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,4,2020/8/22,1,322.68,62.62,0,385.3,322.68,62.62,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,2,2020/6/22,1,304.16,81.14,0,385.3,304.16,81.14,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,9,2021/1/22,1,374.08,11.22,0,385.3,374.08,11.22,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,6,2020/10/22,1,342.34,42.96,0,385.3,342.34,42.96,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,3,2020/7/22,1,313.29,72.01,0,385.3,313.29,72.01,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,ddd1c979-4083-4b8a-be11-334bd8fb0ea1,,,2.00E+19,,3000,9,7,2020/11/22,1,352.61,32.69,0,385.3,352.61,32.69,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,8,2020/12/22,1,363.18,22.12,0,385.3,363.18,22.12,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,3,2020/7/22,1,313.29,72.01,0,385.3,313.29,72.01,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,7,2020/11/22,1,352.61,32.69,0,385.3,352.61,32.69,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,6,2020/10/22,1,342.34,42.96,0,385.3,342.34,42.96,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,2,2020/6/22,1,304.16,81.14,0,385.3,304.16,81.14,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,5,2020/9/22,1,332.36,52.94,0,385.3,332.36,52.94,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,1,2020/5/22,2,295.3,90,0,385.3,0,0,0,0,0,295.3,90,0,0,,385.3,0,2020/5/19 20:15,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,4,2020/8/22,1,322.68,62.62,0,385.3,322.68,62.62,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9640bd86-609b-4bfe-829d-28e383ff754e,,,2.00E+19,,3000,9,9,2021/1/22,1,374.08,11.22,0,385.3,374.08,11.22,0,0,385.3,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,10,2021/2/22,1,275.81,25.58,0,301.39,275.81,25.58,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,5,2020/9/22,1,237.92,63.47,0,301.39,237.92,63.47,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,3,2020/7/22,1,224.26,77.13,0,301.39,224.26,77.13,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,2,2020/6/22,1,217.73,83.66,0,301.39,217.73,83.66,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,9,2021/1/22,1,267.78,33.61,0,301.39,267.78,33.61,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,6,2020/10/22,1,245.05,56.34,0,301.39,245.05,56.34,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,12,2021/4/22,1,292.59,8.8,0,301.39,292.59,8.8,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,7,2020/11/22,1,252.41,48.98,0,301.39,252.41,48.98,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,1,2020/5/22,2,211.39,90,0,301.39,0,0,0,0,0,211.39,90,0,0,,301.39,0,2020/5/20 20:49,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,8,2020/12/22,1,259.98,41.41,0,301.39,259.98,41.41,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,11,2021/3/22,1,284.09,17.3,0,301.39,284.09,17.3,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,9167ecd9-d5c7-4434-aecd-58571309ed33,,,2.00E+19,,3000,12,4,2020/8/22,1,230.99,70.4,0,301.39,230.99,70.4,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,2,2020/6/22,1,362.88,139.43,0,502.31,362.88,139.43,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,6,2020/10/22,1,408.42,93.89,0,502.31,408.42,93.89,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,3,2020/7/22,1,373.77,128.54,0,502.31,373.77,128.54,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,9,2021/1/22,1,446.3,56.01,0,502.31,446.3,56.01,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,12,2021/4/22,1,487.66,14.65,0,502.31,487.66,14.65,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,1,2020/5/22,2,352.31,150,0,502.31,0,0,0,0,0,352.31,150,0,0,,502.31,0,2020/5/20 20:49,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,4,2020/8/22,1,384.98,117.33,0,502.31,384.98,117.33,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,10,2021/2/22,1,459.69,42.62,0,502.31,459.69,42.62,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,8,2020/12/22,1,433.3,69.01,0,502.31,433.3,69.01,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,7,2020/11/22,1,420.68,81.63,0,502.31,420.68,81.63,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,5,2020/9/22,1,396.53,105.78,0,502.31,396.53,105.78,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,553ad30d-4210-49bd-bdb0-534eb40d489d,,,2.00E+19,,5000,12,11,2021/3/22,1,473.48,28.83,0,502.31,473.48,28.83,0,0,502.31,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,6,2020/10/23,1,245.05,56.34,0,301.39,245.05,56.34,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,12,2021/4/23,1,292.59,8.8,0,301.39,292.59,8.8,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,8,2020/12/23,1,259.98,41.41,0,301.39,259.98,41.41,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,9,2021/1/23,1,267.78,33.61,0,301.39,267.78,33.61,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,10,2021/2/23,1,275.81,25.58,0,301.39,275.81,25.58,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,2,2020/6/23,1,217.73,83.66,0,301.39,217.73,83.66,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,4,2020/8/23,1,230.99,70.4,0,301.39,230.99,70.4,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,3,2020/7/23,1,224.26,77.13,0,301.39,224.26,77.13,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,5,2020/9/23,1,237.92,63.47,0,301.39,237.92,63.47,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,7,2020/11/23,1,252.41,48.98,0,301.39,252.41,48.98,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,1,2020/5/23,2,211.39,90,0,301.39,0,0,0,0,0,211.39,90,0,0,,301.39,0,2020/5/20 20:49,,,,,,,,,,,,,,,,,,,,
,,,,3e8ec208-4fd2-4565-ab13-6bd33ddbf5af,,,2.00E+19,,3000,12,11,2021/3/23,1,284.09,17.3,0,301.39,284.09,17.3,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,10,2021/2/23,1,367.75,34.1,0,401.85,367.75,34.1,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,12,2021/4/23,1,390.15,11.7,0,401.85,390.15,11.7,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,5,2020/9/23,1,317.22,84.63,0,401.85,317.22,84.63,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,4,2020/8/23,1,307.98,93.87,0,401.85,307.98,93.87,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,7,2020/11/23,1,336.54,65.31,0,401.85,336.54,65.31,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,8,2020/12/23,1,346.64,55.21,0,401.85,346.64,55.21,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,6,2020/10/23,1,326.74,75.11,0,401.85,326.74,75.11,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,3,2020/7/23,1,299.01,102.84,0,401.85,299.01,102.84,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,9,2021/1/23,1,357.04,44.81,0,401.85,357.04,44.81,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,2,2020/6/23,1,290.3,111.55,0,401.85,290.3,111.55,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,11,2021/3/23,1,378.78,23.07,0,401.85,378.78,23.07,0,0,401.85,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,65d3f708-d7c2-47ef-b36f-21dfca78e8a1,,,2.00E+19,,4000,12,1,2020/5/23,2,281.85,120,0,401.85,0,0,0,0,0,281.85,120,0,0,,401.85,0,2020/5/18 19:17,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,6,2020/10/23,1,245.05,56.34,0,301.39,245.05,56.34,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,2,2020/6/23,1,217.73,83.66,0,301.39,217.73,83.66,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,4,2020/8/23,1,230.99,70.4,0,301.39,230.99,70.4,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,7,2020/11/23,1,252.41,48.98,0,301.39,252.41,48.98,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,1,2020/5/23,2,211.39,90,0,301.39,0,0,0,0,0,211.39,90,0,0,,301.39,0,2020/5/18 19:17,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,3,2020/7/23,1,224.26,77.13,0,301.39,224.26,77.13,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,8,2020/12/23,1,259.98,41.41,0,301.39,259.98,41.41,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,12,2021/4/23,1,292.59,8.8,0,301.39,292.59,8.8,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,10,2021/2/23,1,275.81,25.58,0,301.39,275.81,25.58,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,11,2021/3/23,1,284.09,17.3,0,301.39,284.09,17.3,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,5,2020/9/23,1,237.92,63.47,0,301.39,237.92,63.47,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,0e66c372-7302-4da2-aa04-ba705852867d,,,2.00E+19,,3000,12,9,2021/1/23,1,267.78,33.61,0,301.39,267.78,33.61,0,0,301.39,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,56aa67e0-a343-4087-bf08-812f96f307c9,,,2.00E+19,,5000,12,12,2021/4/23,1,487.57,14.59,0,502.16,487.57,14.59,0,0,502.16,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
,,,,56aa67e0-a343-4087-bf08-812f96f307c9,,,2.00E+19,,5000,12,3,2020/7/23,1,373.84,128.32,0,502.16,373.84,128.32,0,0,502.16,0,0,0,0,,0,0,NULL,,,,,,,,,,,,,,,,,,,,
